"Country Name","Year","GDP_per_capita","region","sub-region","Population","Group","Life_Expectancy_at_Birth"
"Ireland","2010",48715.17691,"Europe","Northern Europe",4560155,"Male_Life_Expectancy",78.3
"Ireland","2010",48715.17691,"Europe","Northern Europe",4560155,"Female_Life_Expectancy",82.4
"Ireland","2000",26241.36461,"Europe","Northern Europe",3805174,"Male_Life_Expectancy",73.8
"Ireland","2000",26241.36461,"Europe","Northern Europe",3805174,"Female_Life_Expectancy",79
"Israel","2019",43592.08358,"Asia","Western Asia",9053300,"Male_Life_Expectancy",80.8
"Israel","2019",43592.08358,"Asia","Western Asia",9053300,"Female_Life_Expectancy",84.4
"Israel","2015",35776.79516,"Asia","Western Asia",8380100,"Male_Life_Expectancy",80
"Israel","2015",35776.79516,"Asia","Western Asia",8380100,"Female_Life_Expectancy",83.8
"Israel","2010",30693.59306,"Asia","Western Asia",7623600,"Male_Life_Expectancy",79.6
"Israel","2010",30693.59306,"Asia","Western Asia",7623600,"Female_Life_Expectancy",83.3
"Israel","2000",21043.57492,"Asia","Western Asia",6289000,"Male_Life_Expectancy",76.4
"Israel","2000",21043.57492,"Asia","Western Asia",6289000,"Female_Life_Expectancy",80.7
"Italy","2019",33228.23668,"Europe","Southern Europe",60297396,"Male_Life_Expectancy",80.9
"Italy","2019",33228.23668,"Europe","Southern Europe",60297396,"Female_Life_Expectancy",84.9
"Italy","2015",30230.2263,"Europe","Southern Europe",60730582,"Male_Life_Expectancy",80
"Italy","2015",30230.2263,"Europe","Southern Europe",60730582,"Female_Life_Expectancy",84.3
"Italy","2010",36000.52012,"Europe","Southern Europe",59277417,"Male_Life_Expectancy",79.4
"Italy","2010",36000.52012,"Europe","Southern Europe",59277417,"Female_Life_Expectancy",84.2
"Italy","2000",20087.59199,"Europe","Southern Europe",56942108,"Male_Life_Expectancy",76.4
"Italy","2000",20087.59199,"Europe","Southern Europe",56942108,"Female_Life_Expectancy",82.1
"Jamaica","2019",5582.263778,"Americas","Latin America and the Caribbean",2948279,"Male_Life_Expectancy",74.4
"Jamaica","2019",5582.263778,"Americas","Latin America and the Caribbean",2948279,"Female_Life_Expectancy",77.7
"Jamaica","2015",4907.50372,"Americas","Latin America and the Caribbean",2891021,"Male_Life_Expectancy",74.1
"Jamaica","2015",4907.50372,"Americas","Latin America and the Caribbean",2891021,"Female_Life_Expectancy",77.7
"Jamaica","2010",4704.054455,"Americas","Latin America and the Caribbean",2810460,"Male_Life_Expectancy",73.3
"Jamaica","2010",4704.054455,"Americas","Latin America and the Caribbean",2810460,"Female_Life_Expectancy",78.5
"Jamaica","2000",3384.694861,"Americas","Latin America and the Caribbean",2654701,"Male_Life_Expectancy",72
"Jamaica","2000",3384.694861,"Americas","Latin America and the Caribbean",2654701,"Female_Life_Expectancy",76.5
"Japan","2019",40246.88013,"Asia","Eastern Asia",126264931,"Male_Life_Expectancy",81.5
"Japan","2019",40246.88013,"Asia","Eastern Asia",126264931,"Female_Life_Expectancy",86.9
"Japan","2015",34524.46986,"Asia","Eastern Asia",127141000,"Male_Life_Expectancy",80.7
"Japan","2015",34524.46986,"Asia","Eastern Asia",127141000,"Female_Life_Expectancy",86.4
"Japan","2010",44507.67639,"Asia","Eastern Asia",128070000,"Male_Life_Expectancy",79.5
"Japan","2010",44507.67639,"Asia","Eastern Asia",128070000,"Female_Life_Expectancy",85.8
"Japan","2000",38532.04088,"Asia","Eastern Asia",126843000,"Male_Life_Expectancy",77.7
"Japan","2000",38532.04088,"Asia","Eastern Asia",126843000,"Female_Life_Expectancy",84.4
"Jordan","2019",4405.488412,"Asia","Western Asia",10101694,"Male_Life_Expectancy",77
"Jordan","2019",4405.488412,"Asia","Western Asia",10101694,"Female_Life_Expectancy",78.8
"Jordan","2015",4164.107876,"Asia","Western Asia",9266575,"Male_Life_Expectancy",77
"Jordan","2015",4164.107876,"Asia","Western Asia",9266575,"Female_Life_Expectancy",78.8
"Jordan","2010",3736.646494,"Asia","Western Asia",7261539,"Male_Life_Expectancy",75.6
"Jordan","2010",3736.646494,"Asia","Western Asia",7261539,"Female_Life_Expectancy",77.6
"Jordan","2000",1651.622443,"Asia","Western Asia",5122493,"Male_Life_Expectancy",73.1
"Jordan","2000",1651.622443,"Asia","Western Asia",5122493,"Female_Life_Expectancy",72.5
"Kazakhstan","2019",9812.390376,"Asia","Central Asia",18513930,"Male_Life_Expectancy",70
"Kazakhstan","2019",9812.390376,"Asia","Central Asia",18513930,"Female_Life_Expectancy",77.6
"Kazakhstan","2015",10510.77189,"Asia","Central Asia",17542806,"Male_Life_Expectancy",67.4
"Kazakhstan","2015",10510.77189,"Asia","Central Asia",17542806,"Female_Life_Expectancy",76.2
"Kazakhstan","2010",9070.488253,"Asia","Central Asia",16321872,"Male_Life_Expectancy",63.6
"Kazakhstan","2010",9070.488253,"Asia","Central Asia",16321872,"Female_Life_Expectancy",73.4
"Kazakhstan","2000",1229.000958,"Asia","Central Asia",14883626,"Male_Life_Expectancy",57.6
"Kazakhstan","2000",1229.000958,"Asia","Central Asia",14883626,"Female_Life_Expectancy",69.2
"Kenya","2019",1816.546916,"Africa","Sub-Saharan Africa",52573973,"Male_Life_Expectancy",63.7
"Kenya","2019",1816.546916,"Africa","Sub-Saharan Africa",52573973,"Female_Life_Expectancy",68.4
"Kenya","2015",1336.883349,"Africa","Sub-Saharan Africa",47878336,"Male_Life_Expectancy",61.7
"Kenya","2015",1336.883349,"Africa","Sub-Saharan Africa",47878336,"Female_Life_Expectancy",66.6
"Kenya","2010",951.6879611,"Africa","Sub-Saharan Africa",42030676,"Male_Life_Expectancy",59.2
"Kenya","2010",951.6879611,"Africa","Sub-Saharan Africa",42030676,"Female_Life_Expectancy",63.1
"Kenya","2000",397.4826588,"Africa","Sub-Saharan Africa",31964557,"Male_Life_Expectancy",52.8
"Kenya","2000",397.4826588,"Africa","Sub-Saharan Africa",31964557,"Female_Life_Expectancy",54.9
"Kiribati","2019",1655.078839,"Oceania","Micronesia",117606,"Male_Life_Expectancy",56.1
"Kiribati","2019",1655.078839,"Oceania","Micronesia",117606,"Female_Life_Expectancy",62.8
"Kiribati","2015",1542.57525,"Oceania","Micronesia",110930,"Male_Life_Expectancy",55.1
"Kiribati","2015",1542.57525,"Oceania","Micronesia",110930,"Female_Life_Expectancy",61.4
"Kiribati","2010",1516.811869,"Oceania","Micronesia",102927,"Male_Life_Expectancy",54.8
"Kiribati","2010",1516.811869,"Oceania","Micronesia",102927,"Female_Life_Expectancy",61.4
"Kiribati","2000",796.8881748,"Oceania","Micronesia",84396,"Male_Life_Expectancy",52.3
"Kiribati","2000",796.8881748,"Oceania","Micronesia",84396,"Female_Life_Expectancy",59.4
"Kuwait","2019",32000.44847,"Asia","Western Asia",4207083,"Male_Life_Expectancy",79.3
"Kuwait","2019",32000.44847,"Asia","Western Asia",4207083,"Female_Life_Expectancy",83.9
"Kuwait","2015",29869.52939,"Asia","Western Asia",3835591,"Male_Life_Expectancy",79.5
"Kuwait","2015",29869.52939,"Asia","Western Asia",3835591,"Female_Life_Expectancy",83.8
"Kuwait","2010",38577.49828,"Asia","Western Asia",2991884,"Male_Life_Expectancy",78.8
"Kuwait","2010",38577.49828,"Asia","Western Asia",2991884,"Female_Life_Expectancy",81.4
"Kuwait","2000",18440.37852,"Asia","Western Asia",2045123,"Male_Life_Expectancy",76.4
"Kuwait","2000",18440.37852,"Asia","Western Asia",2045123,"Female_Life_Expectancy",80.1
"Latvia","2019",17828.89466,"Europe","Northern Europe",1912789,"Male_Life_Expectancy",70.6
"Latvia","2019",17828.89466,"Europe","Northern Europe",1912789,"Female_Life_Expectancy",79.8
"Latvia","2015",13774.60527,"Europe","Northern Europe",1977527,"Male_Life_Expectancy",69.9
"Latvia","2015",13774.60527,"Europe","Northern Europe",1977527,"Female_Life_Expectancy",79.3
"Latvia","2010",11383.52241,"Europe","Northern Europe",2097555,"Male_Life_Expectancy",67.8
"Latvia","2010",11383.52241,"Europe","Northern Europe",2097555,"Female_Life_Expectancy",77.8
"Latvia","2000",3357.586436,"Europe","Northern Europe",2367550,"Male_Life_Expectancy",64.6
"Latvia","2000",3357.586436,"Europe","Northern Europe",2367550,"Female_Life_Expectancy",75.6
"Lebanon","2019",7583.694722,"Asia","Western Asia",6855713,"Male_Life_Expectancy",74
"Lebanon","2019",7583.694722,"Asia","Western Asia",6855713,"Female_Life_Expectancy",79.2
"Lebanon","2015",7644.548657,"Asia","Western Asia",6532678,"Male_Life_Expectancy",73.5
"Lebanon","2015",7644.548657,"Asia","Western Asia",6532678,"Female_Life_Expectancy",78.8
"Lebanon","2010",7761.646191,"Asia","Western Asia",4953061,"Male_Life_Expectancy",73.3
"Lebanon","2010",7761.646191,"Asia","Western Asia",4953061,"Female_Life_Expectancy",78.1
"Lebanon","2000",4491.637259,"Asia","Western Asia",3842778,"Male_Life_Expectancy",73
"Lebanon","2000",4491.637259,"Asia","Western Asia",3842778,"Female_Life_Expectancy",76.1
"Lesotho","2019",1118.131284,"Africa","Sub-Saharan Africa",2125268,"Male_Life_Expectancy",47.7
"Lesotho","2019",1118.131284,"Africa","Sub-Saharan Africa",2125268,"Female_Life_Expectancy",54.2
"Lesotho","2015",1152.139829,"Africa","Sub-Saharan Africa",2059021,"Male_Life_Expectancy",45.1
"Lesotho","2015",1152.139829,"Africa","Sub-Saharan Africa",2059021,"Female_Life_Expectancy",50.6
"Lesotho","2010",1137.2757,"Africa","Sub-Saharan Africa",1995581,"Male_Life_Expectancy",44.5
"Lesotho","2010",1137.2757,"Africa","Sub-Saharan Africa",1995581,"Female_Life_Expectancy",50.7
"Lesotho","2000",436.488352,"Africa","Sub-Saharan Africa",2032804,"Male_Life_Expectancy",45.5
"Lesotho","2000",436.488352,"Africa","Sub-Saharan Africa",2032804,"Female_Life_Expectancy",50.7
"Liberia","2019",621.8929536,"Africa","Sub-Saharan Africa",4937374,"Male_Life_Expectancy",63.2
"Liberia","2019",621.8929536,"Africa","Sub-Saharan Africa",4937374,"Female_Life_Expectancy",65
"Liberia","2015",710.3838577,"Africa","Sub-Saharan Africa",4472230,"Male_Life_Expectancy",60.6
"Liberia","2015",710.3838577,"Africa","Sub-Saharan Africa",4472230,"Female_Life_Expectancy",61.7
"Liberia","2010",513.4456986,"Africa","Sub-Saharan Africa",3891356,"Male_Life_Expectancy",60.1
"Liberia","2010",513.4456986,"Africa","Sub-Saharan Africa",3891356,"Female_Life_Expectancy",61.3
"Liberia","2000",306.8328947,"Africa","Sub-Saharan Africa",2848456,"Male_Life_Expectancy",52.9
"Liberia","2000",306.8328947,"Africa","Sub-Saharan Africa",2848456,"Female_Life_Expectancy",54.7
"Libya","2019",7685.949267,"Africa","Northern Africa",6777452,"Male_Life_Expectancy",74.2
"Libya","2019",7685.949267,"Africa","Northern Africa",6777452,"Female_Life_Expectancy",77.3
"Libya","2015",4337.919139,"Africa","Northern Africa",6418315,"Male_Life_Expectancy",72.4
"Libya","2015",4337.919139,"Africa","Northern Africa",6418315,"Female_Life_Expectancy",76.9
"Libya","2010",12064.78069,"Africa","Northern Africa",6197663,"Male_Life_Expectancy",74.8
"Libya","2010",12064.78069,"Africa","Northern Africa",6197663,"Female_Life_Expectancy",77.3
"Libya","2000",7142.774452,"Africa","Northern Africa",5357891,"Male_Life_Expectancy",72.7
"Libya","2000",7142.774452,"Africa","Northern Africa",5357891,"Female_Life_Expectancy",76.3
"Lithuania","2019",19601.89083,"Europe","Northern Europe",2786844,"Male_Life_Expectancy",71.2
"Lithuania","2019",19601.89083,"Europe","Northern Europe",2786844,"Female_Life_Expectancy",80.4
"Lithuania","2015",14258.22933,"Europe","Northern Europe",2904910,"Male_Life_Expectancy",69.1
"Lithuania","2015",14258.22933,"Europe","Northern Europe",2904910,"Female_Life_Expectancy",79.5
"Lithuania","2010",11990.66302,"Europe","Northern Europe",3097282,"Male_Life_Expectancy",67.5
"Lithuania","2010",11990.66302,"Europe","Northern Europe",3097282,"Female_Life_Expectancy",78.7
"Lithuania","2000",3293.229979,"Europe","Northern Europe",3499536,"Male_Life_Expectancy",66.7
"Lithuania","2000",3293.229979,"Europe","Northern Europe",3499536,"Female_Life_Expectancy",77.2
"Luxembourg","2019",114704.5942,"Europe","Western Europe",619896,"Male_Life_Expectancy",80.6
"Luxembourg","2019",114704.5942,"Europe","Western Europe",619896,"Female_Life_Expectancy",84.2
"Luxembourg","2015",101376.4966,"Europe","Western Europe",569604,"Male_Life_Expectancy",80.3
"Luxembourg","2015",101376.4966,"Europe","Western Europe",569604,"Female_Life_Expectancy",84.3
"Luxembourg","2010",104965.3061,"Europe","Western Europe",506953,"Male_Life_Expectancy",78.6
"Luxembourg","2010",104965.3061,"Europe","Western Europe",506953,"Female_Life_Expectancy",83.1
"Luxembourg","2000",48735.99549,"Europe","Western Europe",436300,"Male_Life_Expectancy",75.1
"Luxembourg","2000",48735.99549,"Europe","Western Europe",436300,"Female_Life_Expectancy",81.1
"Madagascar","2019",523.3590645,"Africa","Sub-Saharan Africa",26969307,"Male_Life_Expectancy",64.1
"Madagascar","2019",523.3590645,"Africa","Sub-Saharan Africa",26969307,"Female_Life_Expectancy",66.6
"Madagascar","2015",467.2353994,"Africa","Sub-Saharan Africa",24234088,"Male_Life_Expectancy",62.9
"Madagascar","2015",467.2353994,"Africa","Sub-Saharan Africa",24234088,"Female_Life_Expectancy",65.5
"Madagascar","2010",471.959197,"Africa","Sub-Saharan Africa",21151640,"Male_Life_Expectancy",61.4
"Madagascar","2010",471.959197,"Africa","Sub-Saharan Africa",21151640,"Female_Life_Expectancy",64.2
"Madagascar","2000",293.6071574,"Africa","Sub-Saharan Africa",15766806,"Male_Life_Expectancy",57.5
"Madagascar","2000",293.6071574,"Africa","Sub-Saharan Africa",15766806,"Female_Life_Expectancy",60.2
"Malawi","2019",411.5523404,"Africa","Sub-Saharan Africa",18628747,"Male_Life_Expectancy",62.3
"Malawi","2019",411.5523404,"Africa","Sub-Saharan Africa",18628747,"Female_Life_Expectancy",68.9
"Malawi","2015",380.5970331,"Africa","Sub-Saharan Africa",16745303,"Male_Life_Expectancy",59.7
"Malawi","2015",380.5970331,"Africa","Sub-Saharan Africa",16745303,"Female_Life_Expectancy",66.5
"Malawi","2010",478.6685897,"Africa","Sub-Saharan Africa",14539612,"Male_Life_Expectancy",54.4
"Malawi","2010",478.6685897,"Africa","Sub-Saharan Africa",14539612,"Female_Life_Expectancy",59.2
"Malawi","2000",156.3857186,"Africa","Sub-Saharan Africa",11148758,"Male_Life_Expectancy",44
"Malawi","2000",156.3857186,"Africa","Sub-Saharan Africa",11148758,"Female_Life_Expectancy",45.6
"Malaysia","2019",11414.20698,"Asia","South-eastern Asia",31949777,"Male_Life_Expectancy",72.6
"Malaysia","2019",11414.20698,"Asia","South-eastern Asia",31949777,"Female_Life_Expectancy",77.1
"Malaysia","2015",9955.243708,"Asia","South-eastern Asia",30270962,"Male_Life_Expectancy",73
"Malaysia","2015",9955.243708,"Asia","South-eastern Asia",30270962,"Female_Life_Expectancy",77.1
"Malaysia","2010",9040.566251,"Asia","South-eastern Asia",28208035,"Male_Life_Expectancy",72.2
"Malaysia","2010",9040.566251,"Asia","South-eastern Asia",28208035,"Female_Life_Expectancy",76.5
"Malaysia","2000",4043.662051,"Asia","South-eastern Asia",23194257,"Male_Life_Expectancy",70.6
"Malaysia","2000",4043.662051,"Asia","South-eastern Asia",23194257,"Female_Life_Expectancy",75.3
"Maldives","2019",10626.5134,"Asia","Southern Asia",530953,"Male_Life_Expectancy",78.6
"Maldives","2019",10626.5134,"Asia","Southern Asia",530953,"Female_Life_Expectancy",80.8
"Maldives","2015",9033.439867,"Asia","Southern Asia",454915,"Male_Life_Expectancy",77.6
"Maldives","2015",9033.439867,"Asia","Southern Asia",454915,"Female_Life_Expectancy",79.5
"Maldives","2010",7076.662423,"Asia","Southern Asia",365734,"Male_Life_Expectancy",76
"Maldives","2010",7076.662423,"Asia","Southern Asia",365734,"Female_Life_Expectancy",78.2
"Maldives","2000",2234.579866,"Asia","Southern Asia",279398,"Male_Life_Expectancy",70.4
"Maldives","2000",2234.579866,"Asia","Southern Asia",279398,"Female_Life_Expectancy",71.5
"Mali","2019",879.0080104,"Africa","Sub-Saharan Africa",19658031,"Male_Life_Expectancy",62.2
"Mali","2019",879.0080104,"Africa","Sub-Saharan Africa",19658031,"Female_Life_Expectancy",63.4
"Mali","2015",751.4747889,"Africa","Sub-Saharan Africa",17438778,"Male_Life_Expectancy",60.4
"Mali","2015",751.4747889,"Africa","Sub-Saharan Africa",17438778,"Female_Life_Expectancy",61.4
"Mali","2010",710.2742022,"Africa","Sub-Saharan Africa",15049353,"Male_Life_Expectancy",58.6
"Mali","2010",710.2742022,"Africa","Sub-Saharan Africa",15049353,"Female_Life_Expectancy",59.5
"Mali","2000",269.8711377,"Africa","Sub-Saharan Africa",10946445,"Male_Life_Expectancy",52.6
"Mali","2000",269.8711377,"Africa","Sub-Saharan Africa",10946445,"Female_Life_Expectancy",52.7
"Malta","2019",29820.60325,"Europe","Southern Europe",502653,"Male_Life_Expectancy",79.9
"Malta","2019",29820.60325,"Europe","Southern Europe",502653,"Female_Life_Expectancy",83.8
"Malta","2015",24921.60357,"Europe","Southern Europe",445053,"Male_Life_Expectancy",79.6
"Malta","2015",24921.60357,"Europe","Southern Europe",445053,"Female_Life_Expectancy",83.6
"Malta","2010",21799.17439,"Europe","Southern Europe",414508,"Male_Life_Expectancy",78.2
"Malta","2010",21799.17439,"Europe","Southern Europe",414508,"Female_Life_Expectancy",82.5
"Malta","2000",10432.32806,"Europe","Southern Europe",390087,"Male_Life_Expectancy",75.5
"Malta","2000",10432.32806,"Europe","Southern Europe",390087,"Female_Life_Expectancy",80.1
"Mauritania","2019",1679.444873,"Africa","Sub-Saharan Africa",4525696,"Male_Life_Expectancy",68.1
"Mauritania","2019",1679.444873,"Africa","Sub-Saharan Africa",4525696,"Female_Life_Expectancy",68.7
"Mauritania","2015",1524.072883,"Africa","Sub-Saharan Africa",4046301,"Male_Life_Expectancy",67.2
"Mauritania","2015",1524.072883,"Africa","Sub-Saharan Africa",4046301,"Female_Life_Expectancy",67.7
"Mauritania","2010",1610.923908,"Africa","Sub-Saharan Africa",3494195,"Male_Life_Expectancy",65.4
"Mauritania","2010",1610.923908,"Africa","Sub-Saharan Africa",3494195,"Female_Life_Expectancy",65.9
"Mauritania","2000",676.5676584,"Africa","Sub-Saharan Africa",2630219,"Male_Life_Expectancy",61.8
"Mauritania","2000",676.5676584,"Africa","Sub-Saharan Africa",2630219,"Female_Life_Expectancy",62.2
"Mauritius","2019",11099.24028,"Africa","Sub-Saharan Africa",1265711,"Male_Life_Expectancy",71
"Mauritius","2019",11099.24028,"Africa","Sub-Saharan Africa",1265711,"Female_Life_Expectancy",77.3
"Mauritius","2015",9260.447303,"Africa","Sub-Saharan Africa",1262605,"Male_Life_Expectancy",71
"Mauritius","2015",9260.447303,"Africa","Sub-Saharan Africa",1262605,"Female_Life_Expectancy",77.4
"Mauritius","2010",8000.376432,"Africa","Sub-Saharan Africa",1250400,"Male_Life_Expectancy",69.8
"Mauritius","2010",8000.376432,"Africa","Sub-Saharan Africa",1250400,"Female_Life_Expectancy",76.8
"Mauritius","2000",3929.075495,"Africa","Sub-Saharan Africa",1186873,"Male_Life_Expectancy",67.7
"Mauritius","2000",3929.075495,"Africa","Sub-Saharan Africa",1186873,"Female_Life_Expectancy",74.8
"Mexico","2019",9946.033829,"Americas","Latin America and the Caribbean",127575529,"Male_Life_Expectancy",73.1
"Mexico","2019",9946.033829,"Americas","Latin America and the Caribbean",127575529,"Female_Life_Expectancy",78.9
"Mexico","2015",9616.645006,"Americas","Latin America and the Caribbean",121858258,"Male_Life_Expectancy",73.1
"Mexico","2015",9616.645006,"Americas","Latin America and the Caribbean",121858258,"Female_Life_Expectancy",78.6
"Mexico","2010",9271.398233,"Americas","Latin America and the Caribbean",114092963,"Male_Life_Expectancy",72.2
"Mexico","2010",9271.398233,"Americas","Latin America and the Caribbean",114092963,"Female_Life_Expectancy",78
"Mexico","2000",7157.8145,"Americas","Latin America and the Caribbean",98899845,"Male_Life_Expectancy",71.7
"Mexico","2000",7157.8145,"Americas","Latin America and the Caribbean",98899845,"Female_Life_Expectancy",77.1
"Mongolia","2019",4339.843279,"Asia","Eastern Asia",3225167,"Male_Life_Expectancy",63.8
"Mongolia","2019",4339.843279,"Asia","Eastern Asia",3225167,"Female_Life_Expectancy",72.8
"Mongolia","2015",3918.579174,"Asia","Eastern Asia",2998439,"Male_Life_Expectancy",63.4
"Mongolia","2015",3918.579174,"Asia","Eastern Asia",2998439,"Female_Life_Expectancy",72.1
"Mongolia","2010",2643.292914,"Asia","Eastern Asia",2719896,"Male_Life_Expectancy",61.1
"Mongolia","2010",2643.292914,"Asia","Eastern Asia",2719896,"Female_Life_Expectancy",69.5
"Mongolia","2000",474.2168965,"Asia","Eastern Asia",2397418,"Male_Life_Expectancy",57.3
"Mongolia","2000",474.2168965,"Asia","Eastern Asia",2397418,"Female_Life_Expectancy",64.1
"Montenegro","2019",8908.934792,"Europe","Southern Europe",622137,"Male_Life_Expectancy",73.2
"Montenegro","2019",8908.934792,"Europe","Southern Europe",622137,"Female_Life_Expectancy",78.7
"Montenegro","2015",6514.569188,"Europe","Southern Europe",622159,"Male_Life_Expectancy",72.8
"Montenegro","2015",6514.569188,"Europe","Southern Europe",622159,"Female_Life_Expectancy",77.7
"Montenegro","2010",6688.318598,"Europe","Southern Europe",619428,"Male_Life_Expectancy",72.3
"Montenegro","2010",6688.318598,"Europe","Southern Europe",619428,"Female_Life_Expectancy",77.1
"Montenegro","2000",1627.072633,"Europe","Southern Europe",604950,"Male_Life_Expectancy",70.9
"Montenegro","2000",1627.072633,"Europe","Southern Europe",604950,"Female_Life_Expectancy",76.3
"Morocco","2019",3204.095003,"Africa","Northern Africa",36471769,"Male_Life_Expectancy",71.7
"Morocco","2019",3204.095003,"Africa","Northern Africa",36471769,"Female_Life_Expectancy",74.3
"Morocco","2015",2875.257985,"Africa","Northern Africa",34663603,"Male_Life_Expectancy",71.4
"Morocco","2015",2875.257985,"Africa","Northern Africa",34663603,"Female_Life_Expectancy",73.6
"Morocco","2010",2839.925168,"Africa","Northern Africa",32343389,"Male_Life_Expectancy",71.1
"Morocco","2010",2839.925168,"Africa","Northern Africa",32343389,"Female_Life_Expectancy",72.3
"Morocco","2000",1334.943051,"Africa","Northern Africa",28793679,"Male_Life_Expectancy",68.1
"Morocco","2000",1334.943051,"Africa","Northern Africa",28793679,"Female_Life_Expectancy",70.6
"Mozambique","2019",503.5707727,"Africa","Sub-Saharan Africa",30366036,"Male_Life_Expectancy",54.5
"Mozambique","2019",503.5707727,"Africa","Sub-Saharan Africa",30366036,"Female_Life_Expectancy",61.7
"Mozambique","2015",589.8590281,"Africa","Sub-Saharan Africa",27042002,"Male_Life_Expectancy",52.4
"Mozambique","2015",589.8590281,"Africa","Sub-Saharan Africa",27042002,"Female_Life_Expectancy",59.4
"Mozambique","2010",471.904203,"Africa","Sub-Saharan Africa",23531574,"Male_Life_Expectancy",50.7
"Mozambique","2010",471.904203,"Africa","Sub-Saharan Africa",23531574,"Female_Life_Expectancy",56.3
"Mozambique","2000",319.3595848,"Africa","Sub-Saharan Africa",17711927,"Male_Life_Expectancy",48.4
"Mozambique","2000",319.3595848,"Africa","Sub-Saharan Africa",17711927,"Female_Life_Expectancy",53.1
"Myanmar","2019",1407.813143,"Asia","South-eastern Asia",54045420,"Male_Life_Expectancy",65.9
"Myanmar","2019",1407.813143,"Asia","South-eastern Asia",54045420,"Female_Life_Expectancy",72.2
"Myanmar","2015",1287.430487,"Asia","South-eastern Asia",52680726,"Male_Life_Expectancy",64.3
"Myanmar","2015",1287.430487,"Asia","South-eastern Asia",52680726,"Female_Life_Expectancy",70.7
"Myanmar","2010",979.05163,"Asia","South-eastern Asia",50600818,"Male_Life_Expectancy",61.6
"Myanmar","2010",979.05163,"Asia","South-eastern Asia",50600818,"Female_Life_Expectancy",67.9
"Myanmar","2000",190.6062319,"Asia","South-eastern Asia",46719701,"Male_Life_Expectancy",57.3
"Myanmar","2000",190.6062319,"Asia","South-eastern Asia",46719701,"Female_Life_Expectancy",62.7
"Namibia","2019",4957.458222,"Africa","Sub-Saharan Africa",2494530,"Male_Life_Expectancy",60.6
"Namibia","2019",4957.458222,"Africa","Sub-Saharan Africa",2494530,"Female_Life_Expectancy",68.4
"Namibia","2015",4869.378373,"Africa","Sub-Saharan Africa",2314904,"Male_Life_Expectancy",59.4
"Namibia","2015",4869.378373,"Africa","Sub-Saharan Africa",2314904,"Female_Life_Expectancy",66.2
"Namibia","2010",5318.00694,"Africa","Sub-Saharan Africa",2118874,"Male_Life_Expectancy",57.3
"Namibia","2010",5318.00694,"Africa","Sub-Saharan Africa",2118874,"Female_Life_Expectancy",64.7
"Namibia","2000",2136.440243,"Africa","Sub-Saharan Africa",1794571,"Male_Life_Expectancy",51
"Namibia","2000",2136.440243,"Africa","Sub-Saharan Africa",1794571,"Female_Life_Expectancy",55.5
"Nepal","2019",1071.050761,"Asia","Southern Asia",28608710,"Male_Life_Expectancy",68.9
"Nepal","2019",1071.050761,"Asia","Southern Asia",28608710,"Female_Life_Expectancy",72.7
"Nepal","2015",792.5528906,"Asia","Southern Asia",27015031,"Male_Life_Expectancy",67.3
"Nepal","2015",792.5528906,"Asia","Southern Asia",27015031,"Female_Life_Expectancy",71.4
"Nepal","2010",592.4010975,"Asia","Southern Asia",27013212,"Male_Life_Expectancy",67.5
"Nepal","2010",592.4010975,"Asia","Southern Asia",27013212,"Female_Life_Expectancy",70.9
"Nepal","2000",229.4902871,"Asia","Southern Asia",23941110,"Male_Life_Expectancy",63.9
"Nepal","2000",229.4902871,"Asia","Southern Asia",23941110,"Female_Life_Expectancy",66.6
"Netherlands","2019",52331.31673,"Europe","Western Europe",17332850,"Male_Life_Expectancy",80.4
"Netherlands","2019",52331.31673,"Europe","Western Europe",17332850,"Female_Life_Expectancy",83.1
"Netherlands","2015",45175.23189,"Europe","Western Europe",16939923,"Male_Life_Expectancy",79.7
"Netherlands","2015",45175.23189,"Europe","Western Europe",16939923,"Female_Life_Expectancy",82.8
"Netherlands","2010",50950.03434,"Europe","Western Europe",16615394,"Male_Life_Expectancy",78.7
"Netherlands","2010",50950.03434,"Europe","Western Europe",16615394,"Female_Life_Expectancy",82.5
"Netherlands","2000",26149.41108,"Europe","Western Europe",15925513,"Male_Life_Expectancy",75.5
"Netherlands","2000",26149.41108,"Europe","Western Europe",15925513,"Female_Life_Expectancy",80.4
"New Zealand","2019",42084.35337,"Oceania","Australia and New Zealand",4917000,"Male_Life_Expectancy",80.4
"New Zealand","2019",42084.35337,"Oceania","Australia and New Zealand",4917000,"Female_Life_Expectancy",83.5
"New Zealand","2015",38615.99518,"Oceania","Australia and New Zealand",4595700,"Male_Life_Expectancy",79.7
"New Zealand","2015",38615.99518,"Oceania","Australia and New Zealand",4595700,"Female_Life_Expectancy",82.9
"New Zealand","2010",33700.12604,"Oceania","Australia and New Zealand",4350700,"Male_Life_Expectancy",79.1
"New Zealand","2010",33700.12604,"Oceania","Australia and New Zealand",4350700,"Female_Life_Expectancy",82.7
"New Zealand","2000",13641.10272,"Oceania","Australia and New Zealand",3857700,"Male_Life_Expectancy",76
"New Zealand","2000",13641.10272,"Oceania","Australia and New Zealand",3857700,"Female_Life_Expectancy",81.1
"Nicaragua","2019",1912.903745,"Americas","Latin America and the Caribbean",6545502,"Male_Life_Expectancy",72.1
"Nicaragua","2019",1912.903745,"Americas","Latin America and the Caribbean",6545502,"Female_Life_Expectancy",77.9
"Nicaragua","2015",2049.84969,"Americas","Latin America and the Caribbean",6223240,"Male_Life_Expectancy",71.8
